5.28800244572027e-003	3.68112543962485e+000
6.40597399840048e-002	3.69299531066823e+000
1.07155990202828e-001	3.76421453692849e+000
1.26743889909924e-001	3.82356389214537e+000
1.54169246190428e-001	3.85917350527550e+000
1.97266644754537e-001	3.90665298944900e+000
2.32529457608451e-001	3.91852286049238e+000
2.63875838866231e-001	3.89478311840563e+000
2.99145541791858e-001	3.76421453692849e+000
3.30499387293993e-001	3.58616647127784e+000
3.38342585593830e-001	3.44372801875733e+000
3.54021517949147e-001	3.31315943728019e+000
3.77535036014660e-001	3.21820046893318e+000
3.97127529102897e-001	3.18259085580305e+000
4.32391490302096e-001	3.17072098475967e+000
4.71573031442715e-001	3.17072098475967e+000
4.87246222071605e-001	3.15885111371630e+000
5.14681913459679e-001	2.98080304806565e+000
5.38196579870477e-001	2.86210433763189e+000
5.53876660571080e-001	2.70779601406799e+000
5.61719858870916e-001	2.56535756154748e+000
5.77397642880948e-001	2.45852872215709e+000
5.89160143640132e-001	2.29235052754982e+000
6.20508247415840e-001	2.23300117233294e+000
6.28341110608107e-001	2.30422039859320e+000
6.44005688647356e-001	2.47039859320047e+000
6.59669692513963e-001	2.64844665885111e+000
6.79257018048415e-001	2.71966588511137e+000
7.14522701765543e-001	2.67218640093787e+000
7.26281183316227e-001	2.58909730363423e+000
7.34122659098136e-001	2.48226846424385e+000
8.20362815865130e-001	1.63950762016413e+000
8.83072803559972e-001	1.23593200468933e+000
9.06590915006627e-001	1.04601406799531e+000
9.22266976498731e-001	9.74794841735052e-001
9.49696351987735e-001	9.27315357561547e-001
9.61454833538419e-001	8.44226260257913e-001
9.81048474971942e-001	7.84876905041032e-001
9.92804659832056e-001	7.49267291910902e-001
1.00848014715152e+000	6.89917936694021e-001

Линия #2
9.36864741767768e-003	3.21951934349356e-001
4.85490402130104e-002	3.45691676436108e-001
9.16452904318340e-002	4.16910902696366e-001
1.30822238191310e-001	5.11869871043377e-001
1.85667783198535e-001	6.89917936694021e-001
2.32676445804993e-001	8.79835873388043e-001
2.75769250987960e-001	1.02227432590856e+000
2.91440144926279e-001	1.05788393903869e+000
3.22783655320845e-001	1.09349355216882e+000
3.50212456637206e-001	1.05788393903869e+000
3.61971512360533e-001	9.62924970691676e-001
3.69815859005656e-001	7.96746776084408e-001
3.89415816338248e-001	6.06828839390387e-001
4.24692983508231e-001	3.21951934349356e-001
4.36456632612700e-001	1.32033997655334e-001
4.56049125700937e-001	9.64243845252053e-002
4.63886008101704e-001	8.45545134818293e-002
4.87393784440789e-001	1.08294255568581e-001
4.91310216036923e-001	1.43903868698711e-001
4.95220331733986e-001	3.10082063305979e-001
5.18712605411717e-001	6.54308323563892e-001
5.53953025532564e-001	1.12910316529894e+000
5.73528867614162e-001	1.43771981242673e+000
5.85268975640279e-001	1.73446658851114e+000
5.97015973738109e-001	1.88877491207503e+000
6.08765842699152e-001	1.98373388042204e+000
6.20516860005481e-001	2.05495310668230e+000
6.28357187442104e-001	1.97186400937866e+000
6.40116243165432e-001	1.87690504103165e+000
6.67554231244076e-001	1.65137749120750e+000
7.45943151294236e-001	1.11723329425557e+000
8.00812811552456e-001	7.96746776084408e-001
8.40001816937429e-001	6.42438452520516e-001
8.63514186657657e-001	5.71219226260258e-001
9.02701469524702e-001	4.52520515826495e-001
9.34047276609840e-001	4.40650644783118e-001
9.73229966095743e-001	4.16910902696366e-001
9.92820736666053e-001	4.16910902696366e-001
9.96738890780114e-001	4.16910902696366e-001

Линия #3
2.40312941953443e-001	5.01055099648300e+000
2.67762413484942e-001	4.54762602579133e+000
2.83447661739330e-001	4.28648886283705e+000
2.99134058339003e-001	4.00161195779601e+000
3.10897133270829e-001	3.82356389214537e+000
3.57932781991496e-001	3.45559788980070e+000
3.85364454171071e-001	3.36063892145369e+000
4.24552885383402e-001	3.21820046893318e+000
4.63736149041948e-001	3.18259085580305e+000
4.95080233609157e-001	3.20633059788980e+000
5.18583416567101e-001	3.32502930832356e+000
5.26413983068797e-001	3.44372801875733e+000
5.65580021548061e-001	3.76421453692849e+000
5.85158160320230e-001	4.02535169988277e+000
6.04735150747113e-001	4.31022860492380e+000
6.20397432095791e-001	4.52388628370457e+000
6.32143281848336e-001	4.70193434935522e+000
6.39972700004746e-001	4.84437280187573e+000
6.51721994793147e-001	4.95120164126612e+000
